id,cnpj,endereco,estado,lat,lon,municipio,nome,cidade,bairro,cep,numero,fonte_coordenada
19321,26.700.356/0001-21,RUA DOUTOR AGNELLO CUNHA,SP,-22.95246019999999,-47.01479559999999,,POSTO CAMPOS SALLES DE VALINHOS LTDA,VALINHOS,CHACARA DAS NACOES,13272-584,11,MANUAL
19205,13.881.609/0001-69,RUA GERALDO DE GASPERI,SP,-23.00899420000002,-47.02066239999999,,RF VALINHOS COMERCIO E SERVICOS AUTOMOTIVOS LTDA,VALINHOS,DOIS CORREGOS,13278-085,5505,MANUAL
16603,56.967.045/0001-94,RODOVIA FLAVIO DE CARVALHO,SP,-22.94781069999998,-46.98438189999999,,CENTRO AUTOMOTIVO DE VALINHOS LTDA,VALINHOS,VILA CAPUAVA,13273-000,1753,MANUAL
15748,02.506.864/0001-05,AVENIDA INDEPENDENCIA,SP,-22.9857601,-47.0029468,,POSTO JARDIM VALINHOS LTDA,VALINHOS,LOT. SANTA MARINA,13277-000,1935,Manual
14849,03.103.861/0001-93,AVENIDA DOS ESPORTES,SP,-22.97954289999998,-47.0011241,,AUTO POSTO EXPRESS DE VALINHOS LTDA,VALINHOS,VILA BISSOTO,13270-210,1178,MANUAL
16991,08.939.550/0001-82,RODOVIA MUNICIPAL DOS ANDRADAS,SP,-22.9885578,-46.9909668,,FLASHCAR AUTO POSTO LTDA,VALINHOS,JARDIM LORENA,13277-650,1432,Manual
16130,01.122.986/0001-35,RODOVIA DOM PEDRO I,SP,-22.93691390000001,-46.8963177,,POSTO DOM PEDRO I 124 SUL LTDA,VALINHOS,CHACARA CONTENDAS,13273-609,S/N,MANUAL
14347,13.917.317/0001-39,RODOVIA FLAVIO DE CARVALHO,SP,-22.95933909999999,-46.96593759999998,,AUTO POSTO 100% VALINHOS LTDA.,VALINHOS,CAPUAVA,13273-000,759,MANUAL
18345,60.192.960/0001-22,ESTRADA AUTO ESTRADA FRANCISCO VON ZUBEN,SP,-22.9582888,-47.0195812,,AUTO POSTO TAPERA LTDA,VALINHOS,DAS NACOES,13271-743,1451,MANUAL
16180,51.302.065/0001-22,"RUA CLARK, ACESSO A RODOVIA ANHANGUERA",SP,-22.99721149999999,-47.034244,,AUTO POSTO SACI LTDA,VALINHOS,MORRO DAS PEDRAS,13279-801,1947,MANUAL
19848,58.759.994/0001-04,AVENIDA INVERNADA,SP,-22.9632918,-47.0036845,,FLORENCE AUTO POSTO LTDA,VALINHOS,NACOES,13271-450,750,Manual
18892,13.527.575/0001-09,RUA DR. ERALDO AURELIO FRANZESE,SP,-22.98274029999998,-47.01289639999998,,AUTO POSTO PAIQUERE LTDA,VALINHOS,PAIQUERE,13271-608,15,MANUAL
19888,06.346.272/0001-24,RODOVIA DOM PEDRO I - SP 65,SP,-22.9153149,-46.9626446,,POSTO IMPERADOR D. PEDRO I LTDA.,VALINHOS,CONTENDAS,13273-292,S/N,MANUAL
17424,11.431.150/0001-76,AVENIDA INVERNADA,SP,-22.97597599999999,-47.0149093,,POSTO PORTO SEGURO LTDA,VALINHOS,PARQUE NOVA SUICA,13271-450,2721,MANUAL
15631,04.920.729/0001-37,AVENIDA JOAQUIM ALVES CORREA,SP,-22.9744813,-47.00776940000001,,AUTO POSTO DAMIZADE LIMITADA,VALINHOS,NOVA SUICA,13271-430,4306,MANUAL
17896,05.968.689/0001-66,MARGINAL A RODOVIA AGRICULTORES,SP,-22.9441671,-46.9790649,,AUTO POSTO SAO FERNANDO DE VALINHOS LTDA,VALINHOS,LOT.ESPIRITO SANTO,13273-250,44,Manual
